unique_id,ds,cutoff,AutoTFT,AutoNBEATS,AutoTiDE,AutoNLinear,AutoKAN,AutoMLP,AutoDLinear,AutoNHITS,AutoDeepNPTS,AutoPatchTST,y,fold,SeasonalNaive
143,2019-06-14,2019-06-04,-0.6577097,-0.6535207,-0.66022766,-0.7337539,-0.71344495,-0.6655328,-0.73919487,-0.76188153,-0.67167884,-0.635639,-0.6385512552106699,0,-0.022027455755771152
143,2019-06-15,2019-06-04,-0.6493901,-0.68735886,-0.67643404,-0.7725349,-0.75967944,-0.6168903,-0.7354145,-0.82523966,-0.72010946,-0.6545057,-0.6064357569120686,0,-0.1540057443843293
143,2019-06-16,2019-06-04,-0.6280722,-0.574409,-0.57021034,-0.5946888,-0.60568047,-0.64331,-0.5703541,-0.6310406,-0.59083366,-0.57796705,-0.6619932247716925,0,0.06775528766294599
143,2019-06-17,2019-06-04,-0.5735503,-0.5663006,-0.58774656,-0.5558082,-0.57511497,-0.5094057,-0.5610796,-0.6207653,-0.5048357,-0.5536221,-0.7257553819776744,0,0.2874065424497293
143,2019-06-18,2019-06-04,-0.47070268,-0.38945115,-0.4949914,-0.39713567,-0.5066953,-0.33588725,-0.37556088,-0.5862371,-0.42272455,-0.4394011,-0.613937187171596,0,-0.16619556855606119
144,2019-06-05,2019-06-04,-0.4162731,-0.41173482,-0.4134044,-0.41910696,-0.4294497,-0.4216926,-0.4099289,-0.40644813,-0.41151848,-0.41982415,-0.3673303629978792,0,-0.5295479521158706
144,2019-06-06,2019-06-04,-0.40886056,-0.40051308,-0.40247244,-0.40616474,-0.42117295,-0.43188465,-0.40505305,-0.41295454,-0.39512897,-0.41724277,-0.27928919283555054,0,-0.5739151559772016
144,2019-06-07,2019-06-04,-0.44177553,-0.42856383,-0.4471203,-0.4389375,-0.45872253,-0.42900774,-0.42702734,-0.4441126,-0.4234633,-0.43821955,-0.3929801527302112,0,-0.4921131238578726
144,2019-06-08,2019-06-04,-0.44922775,-0.47206795,-0.47538203,-0.48218566,-0.47785226,-0.4338397,-0.47429112,-0.4741593,-0.44626683,-0.47891304,-0.44843915755687486,0,-0.5357870901588703
144,2019-06-09,2019-06-04,-0.4346916,-0.40848255,-0.41535908,-0.4077633,-0.4422784,-0.42728367,-0.40104267,-0.4576854,-0.40584546,-0.40928444,-0.33058877230021444,0,-0.46577009656520724
144,2019-06-10,2019-06-04,-0.43126485,-0.44788265,-0.4635342,-0.47639757,-0.4537494,-0.4369995,-0.4704094,-0.46049488,-0.43946853,-0.44548497,-0.38466130200621157,0,-0.4671565716858739
144,2019-06-11,2019-06-04,-0.42272994,-0.41195464,-0.42714545,-0.41336226,-0.45034856,-0.4160242,-0.41288176,-0.4433077,-0.41565683,-0.4106974,-0.37495597616154547,0,-0.4879536984958728
144,2019-06-12,2019-06-04,-0.4036598,-0.41698012,-0.4259488,-0.41701287,-0.42911395,-0.42048264,-0.41794056,-0.43048033,-0.41355318,-0.41492864,-0.25502587822388517,0,-0.39575310297154437
144,2019-06-13,2019-06-04,-0.3991234,-0.40163594,-0.4043787,-0.3962967,-0.41937163,-0.4204267,-0.38593945,-0.42556995,-0.39407977,-0.40650585,-0.3354414352225475,0,-0.3701033132392124
144,2019-06-14,2019-06-04,-0.42920583,-0.42808986,-0.4349737,-0.4360358,-0.4469942,-0.4214118,-0.4280812,-0.45856854,-0.42229417,-0.4312737,-0.36594388787721255,0,-0.40545842881621047
144,2019-06-15,2019-06-04,-0.43316138,-0.4595889,-0.4743421,-0.47566453,-0.4722579,-0.42910492,-0.46742463,-0.47991437,-0.44784808,-0.47114176,-0.2550258782238851,0,-0.4006057658938775
144,2019-06-16,2019-06-04,-0.42768627,-0.4045056,-0.42726356,-0.39490607,-0.43566552,-0.42002884,-0.388773,-0.4628927,-0.40808403,-0.4066984,-0.25294616554288524,0,-0.46161067120320753
144,2019-06-17,2019-06-04,-0.42813647,-0.4388222,-0.44862604,-0.4515311,-0.4611331,-0.42210677,-0.4516237,-0.46849126,-0.43503994,-0.43465087,-0.2806756679562171,0,-0.3423738108258805
144,2019-06-18,2019-06-04,-0.42249912,-0.40706426,-0.42925733,-0.41390085,-0.4598255,-0.41527656,-0.4038254,-0.4614138,-0.41089904,-0.41880983,-0.3978328156525442,0,-0.27305005479255084
145,2019-06-05,2019-06-04,-0.26178154,-0.2665068,-0.26792336,-0.22020277,-0.30261755,-0.24995695,-0.2232934,-0.24264444,-0.28140053,-0.23898165,-0.1018424364124963,0,-0.1140376441026275
145,2019-06-06,2019-06-04,-0.25554407,-0.2442792,-0.2671689,-0.21737164,-0.30393168,-0.20029652,-0.20360489,-0.24640742,-0.2760573,-0.27647653,-0.18856391332009573,0,-0.08930847295319479
145,2019-06-07,2019-06-04,-0.29651237,-0.24975398,-0.30276534,-0.25143453,-0.32536724,-0.28230825,-0.25758868,-0.24200925,-0.24676485,-0.26382154,-0.13504050179118668,0,0.03874120779318252
145,2019-06-08,2019-06-04,-0.32860634,-0.26535437,-0.3148691,-0.27259338,-0.32723972,-0.2922195,-0.2895337,-0.28157285,-0.25958085,-0.2318374,-0.2068567248552925,0,0.11902632508654608
145,2019-06-09,2019-06-04,-0.29461458,-0.2946418,-0.3089118,-0.30366135,-0.34480977,-0.28767926,-0.33764786,-0.27993822,-0.29505518,-0.2718861,-0.24107105754149383,0,0.07227802894104325
145,2019-06-10,2019-06-04,-0.30645925,-0.38757345,-0.36519533,-0.40260068,-0.31788793,-0.28769428,-0.41018265,-0.29338324,-0.33818385,-0.36986163,-0.20956677100865498,0,-0.05611040757450439
145,2019-06-11,2019-06-04,-0.28702587,-0.26144493,-0.27064425,-0.30506137,-0.29151642,-0.2549518,-0.31556135,-0.23029819,-0.27570826,-0.28265563,-0.14215437294376324,0,0.16611337700121928
145,2019-06-12,2019-06-04,-0.23301727,-0.24012154,-0.25128445,-0.22088118,-0.2323603,-0.2148715,-0.24703763,-0.19044569,-0.2092798,-0.22077174,-0.15604335947974593,0,0.10818614047309615
145,2019-06-13,2019-06-04,-0.20472956,-0.21575758,-0.21010566,-0.20720956,-0.24168906,-0.17084007,-0.19678396,-0.19628389,-0.21926391,-0.24650338,-0.2214232229296158,0,0.13359282316086943
145,2019-06-14,2019-06-04,-0.26732373,-0.22199109,-0.24544212,-0.21544257,-0.26200992,-0.23821896,-0.22220933,-0.19304225,-0.19311455,-0.23420207,-0.3155973267589622,0,0.03264360394811692
145,2019-06-15,2019-06-04,-0.28217614,-0.22772352,-0.25743267,-0.22888038,-0.26325926,-0.25067213,-0.26190433,-0.23276857,-0.18888104,-0.2092856,-0.17264239216909114,0,-0.1018424364124963
145,2019-06-16,2019-06-04,-0.27013254,-0.26919955,-0.27947178,-0.26812094,-0.31942323,-0.26695734,-0.27742922,-0.24025232,-0.2796609,-0.2580787,-0.05577165180533408,0,-0.20346916716358934
145,2019-06-17,2019-06-04,-0.2886297,-0.33308008,-0.3401736,-0.38170484,-0.3361939,-0.25070292,-0.3672362,-0.2708227,-0.3092086,-0.36888564,-0.22921460562053297,0,-0.07406446334053081
145,2019-06-18,2019-06-04,-0.27814338,-0.24559902,-0.24997006,-0.2886074,-0.27776828,-0.24031292,-0.30874142,-0.21221413,-0.2360821,-0.2724683,-0.37318580751791486,0,0.09870097893632745
146,2019-06-05,2019-06-04,0.5711306,0.5495515,0.5584591,0.56597555,0.6047899,0.5828822,0.56279373,0.5845103,0.5762624,0.57509637,0.6499892898575638,0,0.4769627452275096
146,2019-06-06,2019-06-04,0.566427,0.551467,0.5509459,0.55564076,0.6013791,0.5804919,0.5502457,0.5730406,0.57787955,0.565844,0.6331402630396559,0,0.5365823785831837
146,2019-06-07,2019-06-04,0.5609455,0.5364212,0.51631683,0.52918357,0.5573659,0.5770789,0.53432137,0.5492531,0.5661978,0.5509381,0.6039784858548153,0,0.5149810621499684
146,2019-06-08,2019-06-04,0.5634218,0.5397737,0.5020873,0.53204525,0.5292609,0.56949496,0.5365236,0.517387,0.5656687,0.54977286,0.4864673244581243,0,0.47761078472050605
146,2019-06-09,2019-06-04,0.565956,0.56031126,0.545642,0.5662664,0.56484747,0.56146073,0.58674663,0.547336,0.5805968,0.5674234,0.5938258671312041,0,0.49597190368873895
146,2019-06-10,2019-06-04,0.55770504,0.55050975,0.53823596,0.5555491,0.5620967,0.5439155,0.5548096,0.5409189,0.5650913,0.560804,0.6199634600153945,0,0.4901395482517709
146,2019-06-11,2019-06-04,0.54769653,0.5722331,0.53777957,0.5724236,0.56699985,0.5549875,0.5746758,0.5395317,0.5570729,0.5708678,0.6266598681096912,0,0.5573196423590703
146,2019-06-12,2019-06-04,0.5527178,0.54803807,0.53031737,0.5504174,0.5538778,0.55780363,0.5545738,0.5516202,0.5573138,0.5593692,0.7407148188770677,0,0.4942437983740818
146,2019-06-13,2019-06-04,0.55052435,0.5409002,0.53537905,0.5390931,0.56896937,0.5598045,0.54561937,0.5571798,0.5628468,0.55137265,0.8629782698890661,0,0.5303179968175512
146,2019-06-14,2019-06-04,0.5515248,0.5335078,0.5180218,0.51466644,0.54610723,0.5621638,0.5317434,0.5207936,0.5552833,0.54229355,0.8744269675986701,0,0.566824221589685
146,2019-06-15,2019-06-04,0.55461276,0.53528064,0.48474818,0.51471233,0.51524407,0.5661024,0.5422708,0.49288455,0.5530405,0.5438722,0.8210717160086284,0,0.6024663937044902
146,2019-06-16,2019-06-04,0.5558373,0.551673,0.5096941,0.55134785,0.55484545,0.55744463,0.5626769,0.5195745,0.565488,0.55510336,0.8238798871449465,0,0.5294539441602226
146,2019-06-17,2019-06-04,0.5486768,0.53777695,0.5031202,0.5423908,0.5413362,0.53774446,0.5400038,0.5147522,0.5567668,0.5448167,0.8050867418480491,0,0.5707124585476638
146,2019-06-18,2019-06-04,0.54197705,0.5548183,0.5072986,0.55843747,0.5448064,0.54426044,0.57337093,0.5086364,0.5471065,0.55143213,0.7761409778275407,0,0.531398062639212
147,2019-06-05,2019-06-04,0.2091909,0.22342943,0.20048648,0.10028632,0.19670776,0.21334359,0.10200468,0.11019853,0.24984694,0.068445146,0.15031083894482314,0,0.38986360539058545
147,2019-06-06,2019-06-04,0.21103501,0.23768476,0.08836961,0.06695372,0.23333147,0.29382455,-0.002528876,0.08202329,0.25095958,0.10509069,0.2176850545076938,0,0.45068754999595484
147,2019-06-07,2019-06-04,0.21133792,0.24210054,0.22925156,0.15647614,0.19384283,0.37854058,0.14185074,0.091578245,0.24131772,0.10985555,0.15592535690839562,0,0.36179101557272264
147,2019-06-08,2019-06-04,-0.05618325,0.08248578,0.046101987,0.010237217,0.1748088,0.19257341,0.006289661,-0.01111877,0.0076283813,0.041170448,0.12317400212088908,0,0.32810390779128734
147,2019-06-09,2019-06-04,-2.2951071,-1.0014712,-0.7461755,-0.85710025,0.13898408,-1.3989325,-0.82867825,-0.48293573,-1.0540588,-0.62844205,0.13066002607231916,0,0.32716815479735856
147,2019-06-10,2019-06-04,0.15519352,0.03122902,-0.04533258,-0.022366822,0.114023,0.078715086,0.039517105,-0.11036116,0.10067809,-0.13832492,0.162475627865897,0,0.3861205934148704
147,2019-06-11,2019-06-04,0.21456783,0.08870959,0.0829635,0.13568746,0.1541279,0.15553023,0.118750975,0.03259754,0.23545346,-0.046616375,0.08106511739409496,0,0.37395580449379656
147,2019-06-12,2019-06-04,0.2051895,0.122305036,0.05448702,0.040243775,0.1795502,0.14430849,0.0015103817,0.061267376,0.011713207,-0.023520201,0.17183315780518457,0,0.4179361952084482
147,2019-06-13,2019-06-04,0.19335476,0.20672008,0.067305,0.08514772,0.24082361,0.24949737,0.0728745,0.080037415,0.20523733,0.05876723,0.24295038534377025,0,0.5713996862127647
147,2019-06-14,2019-06-04,0.18624127,0.0880256,0.15270644,0.10758287,0.21472862,0.31361496,0.068823084,0.14108133,0.13040397,0.058413178,0.10258743625445638,0,0.6032152880063425
147,2019-06-15,2019-06-04,0.17251103,0.19904348,0.0152620375,0.060339928,0.18706909,0.37997782,-0.018115342,-0.013686955,0.13553813,0.12278454,0.20177725361090484,0,0.504025470649894
147,2019-06-16,2019-06-04,0.16993892,-0.33711195,-0.38299856,-0.6561929,0.15330699,0.019424021,-0.70624137,-0.3324573,0.12097892,-0.2955914,0.23920737336805523,0,0.42729372514773584
147,2019-06-17,2019-06-04,0.16892165,0.13102764,0.035403103,0.08235298,0.11420968,0.16885965,0.03604591,-0.028890967,0.09564054,-0.0010023117,0.21113478355019247,0,0.4628523389170287
147,2019-06-18,2019-06-04,0.1694108,0.031020075,0.014104515,0.1512194,0.13258937,0.19384645,0.12612842,0.0529989,0.13316107,-0.055257767,0.16060412187803946,0,0.4956036937045352
148,2019-06-05,2019-06-04,-0.45695162,-0.47127226,-0.44057202,-0.469618,-0.43370742,-0.44581783,-0.46848047,-0.47124594,-0.4507428,-0.46946552,-0.44943709372995916,0,-0.20279375453742268
148,2019-06-06,2019-06-04,-0.4613499,-0.47306708,-0.44244027,-0.47534665,-0.42782027,-0.4550731,-0.47745013,-0.47069788,-0.4499426,-0.47440657,-0.40370365570176103,0,-0.08964975756592676
148,2019-06-07,2019-06-04,-0.4609087,-0.48534837,-0.5186728,-0.50105417,-0.5050394,-0.45141998,-0.4917096,-0.5124163,-0.45281062,-0.47834074,-0.36237613655874584,0,-0.08321711599355977
148,2019-06-08,2019-06-04,-0.46921825,-0.48406005,-0.54037493,-0.50007546,-0.5212414,-0.44013977,-0.5010527,-0.55566704,-0.45773986,-0.4836159,-0.39965021032739284,0,-0.12736442322309208
148,2019-06-09,2019-06-04,-0.46684992,-0.4663016,-0.49387908,-0.48790607,-0.5147128,-0.444151,-0.4908205,-0.55875486,-0.46078652,-0.46936578,-0.39312945037732216,0,-0.15168509546930145
148,2019-06-10,2019-06-04,-0.46594542,-0.4667253,-0.5013263,-0.50226265,-0.4876585,-0.47900385,-0.5015699,-0.54974043,-0.47970417,-0.472995,-0.4535786574820311,0,-0.08815174514496467
148,2019-06-11,2019-06-04,-0.4703623,-0.4406258,-0.45328778,-0.43634495,-0.43878317,-0.45778784,-0.43598455,-0.4871156,-0.45200583,-0.42745644,-0.32554265467861715,0,-0.0978447666923669
148,2019-06-12,2019-06-04,-0.4679848,-0.46094877,-0.4393578,-0.45546272,-0.44128668,-0.44794223,-0.46376687,-0.47021854,-0.44696024,-0.43897074,-0.18005921308987907,0,-0.21706893172541508
148,2019-06-13,2019-06-04,-0.45968625,-0.4673196,-0.41133624,-0.46139362,-0.421299,-0.44748363,-0.461295,-0.45563215,-0.44300115,-0.43107927,-0.11026945794858257,0,-0.07387656795697217
148,2019-06-14,2019-06-04,-0.46054387,-0.47309437,-0.4900921,-0.48271152,-0.46599245,-0.45205364,-0.48294047,-0.5119889,-0.44848675,-0.4454356,-0.2418301958601428,0,-0.06462413829808814
148,2019-06-15,2019-06-04,-0.47127187,-0.46509576,-0.50918007,-0.49377194,-0.49372306,-0.44189653,-0.48630512,-0.56200993,-0.45070407,-0.4475761,-0.23724804021955262,0,-0.19125024705824353
148,2019-06-16,2019-06-04,-0.46795198,-0.45204714,-0.4958283,-0.4838065,-0.49247807,-0.44865435,-0.47848007,-0.56453955,-0.46786615,-0.44935778,-0.21539468254904567,0,-0.22526394085185528
148,2019-06-17,2019-06-04,-0.4660452,-0.45394462,-0.49709678,-0.4999817,-0.47708583,-0.48573878,-0.50404996,-0.56993973,-0.4788481,-0.4651937,-0.23257776620125878,0,0.01926455727579351
148,2019-06-18,2019-06-04,-0.46819067,-0.4164105,-0.43800554,-0.44114405,-0.43888003,-0.46874595,-0.43890008,-0.51952434,-0.4552695,-0.426657,-0.2991952597452236,0,0.026049672358975148
149,2019-06-05,2019-06-04,-0.757806,-0.7765974,-0.7586768,-0.7546582,-0.68920535,-0.7384783,-0.7521009,-0.7605243,-0.75756955,-0.7610387,-0.8270707017030409,0,-0.5795522127334606
149,2019-06-06,2019-06-04,-0.7317329,-0.7618969,-0.71572804,-0.72466034,-0.66240084,-0.7247981,-0.72799784,-0.7395986,-0.73716235,-0.7433769,-0.7004516818476859,0,-0.4279841180935224
149,2019-06-07,2019-06-04,-0.7311098,-0.77081704,-0.77775556,-0.7477804,-0.71889645,-0.71018624,-0.7407248,-0.7943226,-0.7262146,-0.73628587,-0.9846541859155465,0,-0.43133695818315015
149,2019-06-08,2019-06-04,-0.7570951,-0.78353816,-0.81169325,-0.7841855,-0.75682384,-0.7169709,-0.78831095,-0.83194876,-0.7661497,-0.7716601,-0.5753118561495195,0,-0.6255058445501237
149,2019-06-09,2019-06-04,-0.7178832,-0.77832776,-0.75267464,-0.764037,-0.7453855,-0.7083953,-0.7549892,-0.7941805,-0.73428595,-0.7498724,-0.4906033374145118,0,-0.5689020148017018
149,2019-06-10,2019-06-04,-0.72354543,-0.7579655,-0.7409309,-0.7087227,-0.7325582,-0.6918706,-0.71425736,-0.7827908,-0.69477606,-0.7364985,-0.6543008241433975,0,-0.5424737458599298
149,2019-06-11,2019-06-04,-0.72319734,-0.77484846,-0.7557818,-0.74630326,-0.7179114,-0.6970045,-0.7513739,-0.8029164,-0.7437558,-0.7599192,-0.8320999618374825,0,-0.5632810770043846
149,2019-06-12,2019-06-04,-0.7087012,-0.7848071,-0.7218929,-0.7267438,-0.6858643,-0.70568496,-0.73213005,-0.776687,-0.736593,-0.7598595,-0.7043961996001892,0,-0.3890320052875526
149,2019-06-13,2019-06-04,-0.6789187,-0.7878738,-0.6858846,-0.7133392,-0.6474788,-0.7000782,-0.71325815,-0.74665546,-0.72085464,-0.7499819,-0.5291609984452313,0,-0.3956390725229955
149,2019-06-14,2019-06-04,-0.69820124,-0.7958643,-0.7470661,-0.7312922,-0.67540056,-0.6879109,-0.73584443,-0.8080058,-0.7240166,-0.7400565,-0.4532290317095433,0,-0.4646681331918028
149,2019-06-15,2019-06-04,-0.73797137,-0.80585736,-0.7759772,-0.76837057,-0.73307717,-0.6989887,-0.76372313,-0.84831595,-0.750509,-0.76420355,-0.5710714995655785,0,-0.5201872205582864
149,2019-06-16,2019-06-04,-0.70240146,-0.7865712,-0.74478185,-0.75529474,-0.74334985,-0.69844574,-0.7651635,-0.80298215,-0.7336339,-0.75729066,-0.47492387934831126,0,-0.6246183280558104
149,2019-06-17,2019-06-04,-0.71116394,-0.7634373,-0.7493252,-0.71186084,-0.7495003,-0.6888053,-0.7423859,-0.7920891,-0.7057581,-0.74949884,-0.4689084897757438,0,-0.6007539956531657
149,2019-06-18,2019-06-04,-0.7146623,-0.7708474,-0.7539549,-0.7473921,-0.72463477,-0.70476913,-0.74718267,-0.8239684,-0.7530962,-0.7585401,-0.5160454769181579,0,-0.6012470603722285
15,2019-06-05,2019-06-04,0.44111383,0.47771257,0.38820326,0.4463421,0.39330056,0.5187831,0.48560733,0.36386576,0.41283074,0.4361279,0.7203060687603556,0,0.804892848837811
15,2019-06-06,2019-06-04,0.21622945,0.15592861,0.08974294,0.16835533,0.09016779,0.24489895,0.16763325,0.04453397,0.18537113,0.1121922,0.17680893418017654,0,0.934239632028799
15,2019-06-07,2019-06-04,0.18425551,-0.062937066,-0.0098595545,-0.05017394,-0.054599077,0.13963777,-0.050096974,-0.100597814,0.0316796,-0.12094869,-0.08465205174914138,0,0.22060635658159014
15,2019-06-08,2019-06-04,0.19040047,0.27244198,0.26820302,0.22849816,0.22600624,0.2664558,0.26526976,0.2720155,0.21369952,0.1986858,-0.016910434133768183,0,0.21242442052857882
15,2019-06-09,2019-06-04,0.1976999,0.29756534,0.29825312,0.27347928,0.27521336,0.2879274,0.31858265,0.30714193,0.28964984,0.26087528,0.6339144498476772,0,1.09378738506252
15,2019-06-10,2019-06-04,0.22627495,0.3249985,0.37862647,0.34481668,0.3092579,0.3293026,0.36419308,0.3184503,0.34763804,0.33196953,0.694557034711173,0,1.0622628667406233
15,2019-06-11,2019-06-04,0.26569185,0.34404787,0.3916588,0.40333694,0.34972185,0.3783815,0.42409468,0.3722054,0.38949165,0.33275384,1.0042673788354548,0,0.9851360871820901
15,2019-06-12,2019-06-04,0.25227487,0.3789089,0.32548687,0.3821528,0.28842264,0.37621415,0.3939215,0.3167923,0.3279304,0.2895469,1.0869289974886722,0,0.8646931755782027
15,2019-06-13,2019-06-04,0.17362349,0.109263025,0.070183136,0.12587199,0.076854676,0.15775707,0.12512141,0.010183133,0.12644054,0.009970993,0.5934860599386801,0,0.7604938134913231
15,2019-06-14,2019-06-04,0.15584698,-0.13489364,-0.048697576,-0.09535818,-0.05836439,0.0676548,-0.06351201,-0.12420118,-0.04677978,-0.19859691,0.1508192549529641,0,0.30242571711170346
15,2019-06-15,2019-06-04,0.16633894,0.22595671,0.25709704,0.20034194,0.23357221,0.20220771,0.2118291,0.24223182,0.19621709,0.1382087,0.5257444423233067,0,0.13096602776551014
15,2019-06-16,2019-06-04,0.16540572,0.283043,0.33430758,0.27764285,0.3068553,0.26198882,0.28522936,0.28681958,0.25291514,0.24000415,0.8393051092960646,0,0.7935825254704131
15,2019-06-17,2019-06-04,0.18689547,0.3254993,0.3473094,0.30041856,0.32326925,0.2659064,0.34314603,0.3017051,0.32946214,0.3103158,0.5508918634274153,0,1.0241206060229089
15,2019-06-18,2019-06-04,0.2284829,0.34152335,0.3797967,0.39135122,0.3549897,0.3324276,0.3996321,0.3539278,0.3984957,0.31609255,0.7329399406069174,0,0.912461243417107
150,2019-06-05,2019-06-04,-0.43536353,-0.43751842,-0.41723722,-0.4351552,-0.3610472,-0.41760468,-0.4309188,-0.4315971,-0.44358623,-0.43257475,-0.48825950359751524,0,-0.5413530492240594
150,2019-06-06,2019-06-04,-0.41299137,-0.41166365,-0.38302922,-0.405573,-0.33628774,-0.39338505,-0.4100187,-0.40463352,-0.40193135,-0.40957075,-0.4794035675005362,0,-0.5099891520254947
150,2019-06-07,2019-06-04,-0.39200598,-0.39030376,-0.39783806,-0.38434172,-0.3582405,-0.37090027,-0.38113654,-0.4153763,-0.35750806,-0.38271385,-0.4970944042168292,0,-0.4074832693637875
150,2019-06-08,2019-06-04,-0.3753538,-0.38993096,-0.42024797,-0.40235883,-0.3781078,-0.34508735,-0.41339704,-0.45691502,-0.37492496,-0.39068422,-0.48590353009903153,0,-0.5814677051312779
150,2019-06-09,2019-06-04,-0.40022448,-0.4164239,-0.42213792,-0.43808374,-0.45598865,-0.39881575,-0.45382166,-0.47399074,-0.4108793,-0.38866228,-0.518424378569173,0,-0.6311535033760864
150,2019-06-10,2019-06-04,-0.41107273,-0.41659513,-0.4318428,-0.44738573,-0.4504634,-0.40782148,-0.45600978,-0.46030724,-0.42692965,-0.3912813,-0.44911247966288825,0,-0.49557984982494685
150,2019-06-11,2019-06-04,-0.3989541,-0.3843092,-0.38914955,-0.38736945,-0.39106452,-0.391153,-0.3968923,-0.4386437,-0.40560812,-0.36344528,-0.43299930377147283,0,-0.5021429188564372
150,2019-06-12,2019-06-04,-0.3890225,-0.39198145,-0.35312635,-0.3601128,-0.34114754,-0.38022575,-0.37065068,-0.3982284,-0.382523,-0.368247,-0.4637111011624215,0,-0.5279113789961031
150,2019-06-13,2019-06-04,-0.38222548,-0.3986405,-0.32572907,-0.3682957,-0.3058802,-0.37026763,-0.3732409,-0.3705393,-0.35071373,-0.3613098,-0.32037535635288455,0,-0.30354697422085786
150,2019-06-14,2019-06-04,-0.36508268,-0.3918121,-0.35001493,-0.3513212,-0.31268227,-0.35246095,-0.36062005,-0.39861196,-0.3355477,-0.35068426,-0.34849978999103404,0,-0.27355038307052043
150,2019-06-15,2019-06-04,-0.36169153,-0.3815077,-0.37690717,-0.3760729,-0.35091576,-0.34239227,-0.37489995,-0.44623148,-0.3499512,-0.3493526,-0.3853749823378374,0,-0.4106596264912074
150,2019-06-16,2019-06-04,-0.38801652,-0.387593,-0.40180197,-0.4169337,-0.43123966,-0.3890966,-0.4225676,-0.4640671,-0.39722335,-0.3662779,-0.30068614925841336,0,-0.4420655946451022
150,2019-06-17,2019-06-04,-0.39218128,-0.3692362,-0.4031135,-0.4227485,-0.449004,-0.38196635,-0.4529578,-0.4460758,-0.4237092,-0.36899427,-0.3668637619926081,0,-0.3492781026646403
150,2019-06-18,2019-06-04,-0.38517636,-0.32627183,-0.3478096,-0.37615967,-0.39605147,-0.36739793,-0.37791806,-0.4404384,-0.41050053,-0.3381659,-0.4934973375361085,0,-0.2706685226304108
151,2019-06-05,2019-06-04,-0.52156335,-0.4899331,-0.4896829,-0.49671245,-0.47023374,-0.5088233,-0.48759666,-0.52474403,-0.51275074,-0.50451547,-0.4389299964235011,0,-0.010772031240417743
151,2019-06-06,2019-06-04,-0.5314008,-0.54492253,-0.5201057,-0.56105053,-0.49953288,-0.5363556,-0.5647805,-0.5572883,-0.5250923,-0.54440963,-0.41697705973624966,0,0.01761538688964881
151,2019-06-07,2019-06-04,-0.55738384,-0.5883641,-0.59218127,-0.62483144,-0.571861,-0.56082994,-0.6273666,-0.609253,-0.557889,-0.5874256,-0.5237137519052998,0,-0.0044889493609630805
151,2019-06-08,2019-06-04,-0.55059993,-0.5830461,-0.6052236,-0.60396266,-0.57966536,-0.54385275,-0.597605,-0.66121054,-0.55374384,-0.5752857,-0.47519019184830613,0,-0.12568429983092705
151,2019-06-09,2019-06-04,-0.54380894,-0.5418786,-0.5146898,-0.55427843,-0.5010464,-0.5293462,-0.54572576,-0.601056,-0.52334696,-0.5396323,-0.4257582344111502,0,-0.07360285003496501
151,2019-06-10,2019-06-04,-0.5367166,-0.5202231,-0.51472926,-0.5059178,-0.47491834,-0.52085173,-0.50497234,-0.5902189,-0.51122373,-0.5154762,-0.4024427016536556,0,-0.1121340389101753
151,2019-06-11,2019-06-04,-0.5272697,-0.50248265,-0.5214517,-0.49256027,-0.47165692,-0.5179005,-0.48692873,-0.5506283,-0.51915747,-0.502559,-0.5261361449190655,0,-0.18647122452010947
151,2019-06-12,2019-06-04,-0.52024347,-0.48514852,-0.49465287,-0.47826138,-0.4701605,-0.5174447,-0.47079802,-0.5368803,-0.507619,-0.4908928,-0.2902556252036327,0,-0.2931322169074794
151,2019-06-13,2019-06-04,-0.5391785,-0.554988,-0.5140599,-0.55263907,-0.48120624,-0.54164565,-0.5545984,-0.56720716,-0.5356319,-0.53462636,-0.09812957929934248,0,-0.44347198332431176
151,2019-06-14,2019-06-04,-0.563281,-0.6050568,-0.603756,-0.6272759,-0.5451758,-0.56383085,-0.6244747,-0.6326339,-0.5637548,-0.58193755,-0.2373414778091887,0,-0.4399897933670236
151,2019-06-15,2019-06-04,-0.55621946,-0.58100736,-0.6158625,-0.607715,-0.5892283,-0.5502802,-0.5884224,-0.6891105,-0.558384,-0.57171094,-0.19593369723013168,0,-0.46966410778565315
151,2019-06-16,2019-06-04,-0.5466701,-0.53660995,-0.5276658,-0.55560374,-0.50812566,-0.53658897,-0.5462004,-0.63171446,-0.5281391,-0.5415242,-0.24279186209016146,0,-0.575870901482942
151,2019-06-17,2019-06-04,-0.54378194,-0.51419073,-0.52674097,-0.51057863,-0.47325945,-0.5347961,-0.5113094,-0.61976784,-0.5137667,-0.52147096,-0.18056664154905566,0,-0.5010795171829268
151,2019-06-18,2019-06-04,-0.5350106,-0.47941718,-0.5129179,-0.49827015,-0.46617377,-0.52732235,-0.48477697,-0.5791038,-0.5188728,-0.50770026,-0.1472587376097776,0,-0.5200801623846513
152,2019-06-05,2019-06-04,-0.67975986,-0.6746145,-0.6543215,-0.66389906,-0.6344506,-0.6453391,-0.66565335,-0.66727513,-0.6854371,-0.67677075,-0.6875934679655825,0,-0.5619914135355747
152,2019-06-06,2019-06-04,-0.66575426,-0.6370138,-0.61244524,-0.6172682,-0.59446526,-0.6071033,-0.6199607,-0.64168286,-0.6459372,-0.6589669,-0.7326478024013726,0,-0.39172794037706565
