unique_id,ds,cutoff,NBEATS,TiDE,NLinear,TFT,KAN,MLP,DLinear,NHITS,DeepNPTS,PatchTST,y,SeasonalNaive
T000161,1991-12-31,1989-12-31,4416.087,4910.832,3600.4873,4374.816,3369.8936,3836.529,3712.4072,3675.8213,3550.0,3745.454,3140.0,3550.0
T000161,1992-12-31,1989-12-31,4693.52,4369.6797,3419.0032,4692.0337,3348.6099,3992.8508,3768.6575,3701.2832,3550.0,3803.03,4460.0,3550.0
T000162,1990-12-31,1989-12-31,5514.561,5349.925,5254.17,5611.7344,5299.0454,5354.69,5345.1523,5400.591,5250.0,5264.1523,5160.0,5250.0
T000162,1991-12-31,1989-12-31,5557.2075,5258.2236,5223.221,5848.9717,5299.4854,5433.5825,5440.7886,5464.418,5250.0,5260.4556,5340.0,5250.0
T000162,1992-12-31,1989-12-31,5753.644,5412.0845,5323.9424,5915.744,5328.9834,5541.482,5497.56,5553.836,5250.0,5251.5527,6210.0,5250.0
T000163,1991-12-31,1990-12-31,5765.4116,5741.825,5704.656,5789.361,5793.938,5753.5327,5808.682,5760.4526,5703.2,5707.025,5569.0,5703.2
T000163,1992-12-31,1990-12-31,5807.867,5769.768,5694.941,5854.297,5843.234,5819.234,5918.1904,5787.625,5703.2,5709.5703,5669.8,5703.2
T000163,1993-12-31,1990-12-31,5858.4775,5790.8896,5760.013,5874.6924,5905.4053,5908.158,5986.0396,5810.2876,5703.2,5710.401,5765.0,5703.2
T000164,1991-12-31,1990-12-31,5587.9976,5559.4736,5525.508,5611.34,5610.4443,5576.4917,5625.6343,5558.469,5523.2,5526.768,5389.8,5523.2
T000164,1992-12-31,1990-12-31,5648.3643,5582.2393,5514.8506,5678.465,5657.008,5641.3223,5731.7363,5588.9604,5523.2,5527.8667,5501.6,5523.2
T000164,1993-12-31,1990-12-31,5699.0522,5606.5376,5580.015,5699.741,5716.3613,5728.9995,5797.1367,5617.975,5523.2,5527.2754,5598.2,5523.2
T000165,1991-12-31,1990-12-31,1186.3878,972.4029,946.04974,1688.5359,973.5428,964.8574,967.2458,1407.0367,940.0,948.8621,940.0,940.0
T000165,1992-12-31,1990-12-31,1370.6128,1010.9174,965.01056,3188.3857,993.8103,978.25244,992.9049,1423.3577,940.0,957.40814,900.0,940.0
T000165,1993-12-31,1990-12-31,1459.6005,999.77795,929.9852,3827.597,1010.6254,999.24805,1001.36035,1401.703,940.0,961.4144,830.0,940.0
T000166,1991-12-31,1990-12-31,4987.341,4972.6987,4905.9863,4978.132,4963.3804,4941.94,5035.5176,4986.2495,4947.2,4951.3896,5612.4,4947.2
T000166,1992-12-31,1990-12-31,5018.501,4979.734,4905.9375,5068.6816,4981.314,4955.3184,5133.3306,5003.473,4947.2,4964.337,5063.2,4947.2
T000166,1993-12-31,1990-12-31,5059.9824,4968.5547,4917.523,5123.987,5029.3403,4976.3457,5190.226,5000.511,4947.2,4967.227,4903.0,4947.2
T000167,1991-12-31,1990-12-31,10421.223,10072.858,9953.085,10390.775,10231.715,10251.365,9945.069,10181.139,9752.5,9993.527,8919.5,9752.5
T000167,1992-12-31,1990-12-31,10953.942,10390.711,10003.174,10936.457,10458.715,10691.896,10127.544,10654.942,9752.5,10211.314,9769.5,9752.5
T000167,1993-12-31,1990-12-31,11585.555,10434.186,10169.565,11112.508,10622.65,11170.987,10258.184,11087.041,9752.5,10292.079,10323.0,9752.5
T000168,1991-12-31,1990-12-31,10203.034,9815.028,9711.117,10067.29,9983.324,9955.104,9699.297,9976.441,9511.0,9636.426,8789.5,9511.0
T000168,1992-12-31,1990-12-31,10729.637,10101.945,9735.062,10560.159,10200.806,10320.721,9876.11,10432.244,9511.0,9748.712,9504.5,9511.0
T000168,1993-12-31,1990-12-31,11294.354,10168.787,9945.914,10718.899,10356.544,10805.86,10002.65,10859.295,9511.0,9797.625,9990.5,9511.0
T000169,1991-12-31,1990-12-31,9802.717,8973.726,8677.461,9117.576,9039.571,9289.277,8637.446,8838.866,8454.0,8941.647,8812.5,8454.0
T000169,1992-12-31,1990-12-31,10876.277,9538.098,8811.565,9774.861,9298.282,10061.72,8801.366,9226.002,8454.0,9384.059,9694.5,8454.0
T000169,1993-12-31,1990-12-31,11992.533,9512.212,9085.157,9915.368,9490.882,10910.765,8925.273,9633.848,8454.0,9539.593,10192.5,8454.0
T000170,1991-12-31,1990-12-31,8517.169,7987.645,7704.548,8164.7886,8039.1265,8209.824,7675.2744,7868.753,7512.0,7951.7036,7854.0,7512.0
T000170,1992-12-31,1990-12-31,9363.02,8519.64,7817.0557,8783.011,8290.844,8842.894,7823.894,8253.394,7512.0,8350.473,8601.0,7512.0
T000170,1993-12-31,1990-12-31,10326.908,8459.853,8075.5146,8914.859,8469.416,9606.595,7934.337,8660.077,7512.0,8490.717,8922.5,7512.0
T000171,1985-12-31,1984-12-31,6937.4087,7204.6216,6630.0947,7327.8867,6794.62,7008.951,6856.124,6927.5576,6764.7,6838.057,7168.5,6764.7
T000171,1986-12-31,1984-12-31,7608.1704,7282.304,6518.5107,7744.0776,6791.0835,7226.9634,7000.672,7393.7773,6764.7,7056.2485,7389.7,6764.7
T000171,1987-12-31,1984-12-31,8032.2417,7124.8154,6723.773,7879.9404,6879.74,7542.632,7075.3213,7847.583,6764.7,7104.231,7465.7,6764.7
T000172,1985-12-31,1984-12-31,5802.38,6071.8535,5523.2886,6125.7217,5708.012,5824.233,5742.061,5773.9844,5667.2,5735.1177,5963.4,5667.2
T000172,1986-12-31,1984-12-31,6352.54,6096.8843,5416.2583,6449.7773,5694.443,5984.7856,5863.7354,6141.298,5667.2,5927.7993,6243.6,5667.2
T000172,1987-12-31,1984-12-31,6684.231,5992.8364,5594.74,6555.72,5764.632,6221.7627,5923.17,6500.1494,5667.2,5970.086,6333.8,5667.2
T000173,1985-12-31,1984-12-31,2608.1064,3710.842,1417.825,2858.2246,2138.6746,2558.4995,2004.4216,1794.3397,2073.4,2331.4097,1642.8,2073.4
T000173,1986-12-31,1984-12-31,3768.6677,3369.8828,1011.7726,3084.0225,3728.4316,2484.007,2075.8777,2135.129,2073.4077,3002.001,1707.2,2073.4
T000173,1987-12-31,1984-12-31,4133.7563,3394.147,1056.9637,3353.005,2889.8804,2465.4648,2052.8853,2444.2698,2073.4058,3164.7227,1834.2,2073.4
T000174,1985-12-31,1984-12-31,9131.218,9639.472,8620.682,9736.916,9003.173,9142.301,8995.669,9074.435,8892.6,9017.263,9407.0,8892.6
T000174,1986-12-31,1984-12-31,10114.395,9624.205,8417.213,10320.684,8975.781,9412.043,9182.515,9727.391,8892.6,9359.48,9710.6,8892.6
T000174,1987-12-31,1984-12-31,10739.948,9490.139,8741.117,10511.67,9084.73,9814.57,9274.18,10368.27,8892.6,9435.538,10076.8,8892.6
T000175,1985-12-31,1984-12-31,6225.4834,6281.4033,6146.1387,6564.648,6092.6533,6341.1836,6203.3604,6283.569,6099.0,6106.3945,6467.0,6099.0
T000175,1986-12-31,1984-12-31,6580.336,6445.116,6121.5947,6919.003,6134.1284,6537.9766,6330.249,6687.6514,6099.0,6158.844,6570.0,6099.0
T000175,1987-12-31,1984-12-31,6940.2256,6305.7837,6219.4434,7033.99,6217.22,6810.7617,6405.6987,7071.3755,6099.0,6175.515,6685.0,6099.0
T000176,1978-12-31,1977-12-31,8314.773,8968.824,8174.5977,8911.298,8357.815,8514.618,8473.817,8269.409,8350.0,8408.055,6500.0,8350.0
T000176,1979-12-31,1977-12-31,9113.529,9440.669,8355.533,9383.932,8482.415,8666.911,8662.959,8672.365,8350.0,8648.4,7235.0,8350.0
T000176,1980-12-31,1977-12-31,9464.058,8990.851,8097.9272,9540.842,8646.574,8903.648,8771.749,8955.967,8350.0,8720.147,8275.0,8350.0
T000177,1987-12-31,1986-12-31,5200.8193,5756.5327,4696.055,5321.9546,5129.1963,5353.735,5023.4395,4946.9443,4980.0,4954.599,6540.0,4980.0
T000177,1988-12-31,1986-12-31,5227.146,5250.1294,4456.339,5572.7847,5010.826,5359.4824,5110.057,5103.1973,4980.0,5018.7944,6880.0,4980.0
T000177,1989-12-31,1986-12-31,4985.2915,5714.1294,4609.8174,5890.073,5083.378,5401.984,5134.9443,5205.8774,4980.0,5050.589,6700.0,4980.0
T000178,1991-12-31,1990-12-31,5313.548,5461.6934,5302.164,5579.107,5289.2915,5368.8438,5387.4077,5184.0513,5302.5,5320.862,4762.5,5302.5
T000178,1992-12-31,1990-12-31,5531.3706,5388.8687,5257.6685,5820.372,5237.6987,5432.951,5490.7524,5324.8,5302.554,5371.125,4687.0,5302.5
T000178,1993-12-31,1990-12-31,5755.958,5439.076,5303.0376,5900.3296,5272.5977,5531.525,5546.5737,5468.9824,5302.6143,5389.36,4160.5,5302.5
T000179,1991-12-31,1990-12-31,2513.4817,2584.9392,2360.1348,2463.4678,2434.892,2470.4375,2460.5642,2345.0063,2422.0,2449.356,2392.0,2422.0
T000179,1992-12-31,1990-12-31,2667.1484,2592.7544,2323.2417,2553.2207,2426.3015,2465.1814,2516.7485,2375.8687,2422.9067,2526.483,2128.0,2422.0
T000179,1993-12-31,1990-12-31,2697.4038,2552.9426,2320.996,2614.8193,2454.9521,2465.7317,2539.5,2397.0232,2423.4617,2543.4275,1934.0,2422.0
T000180,1990-12-31,1989-12-31,9490.431,9571.509,8977.174,9165.656,9483.849,9094.708,8890.754,9299.48,8681.75,9480.739,7298.25,8681.75
T000180,1991-12-31,1989-12-31,10128.428,10574.757,9245.771,9857.454,9811.704,9712.073,9066.473,9846.87,8681.75,10205.097,6632.2,8681.75
T000180,1992-12-31,1989-12-31,10957.86,10442.558,9358.523,10007.242,10079.711,10476.965,9210.188,10291.595,8681.75,10461.172,5177.35,8681.75
T000181,1990-12-31,1989-12-31,8667.329,8555.415,8334.799,8412.612,8605.276,8027.6875,8245.979,8515.754,8063.3,8116.382,5626.4,8063.3
T000181,1991-12-31,1989-12-31,8970.618,8976.056,8512.103,8864.705,8736.603,8254.955,8391.906,8835.259,8063.3,8167.9697,6666.8,8063.3
T000181,1992-12-31,1989-12-31,9356.424,9153.699,8484.778,9094.635,8886.236,8557.763,8506.743,9051.117,8063.3,8200.109,5676.4,8063.3
T000182,1990-12-31,1989-12-31,9163.778,9287.273,8693.076,8894.685,9198.809,8801.305,8621.425,9022.795,8419.05,9153.949,7064.65,8419.05
T000182,1991-12-31,1989-12-31,9762.168,10272.734,8959.7705,9565.27,9527.444,9378.141,8793.072,9554.464,8419.05,9819.803,6496.2,8419.05
T000182,1992-12-31,1989-12-31,10540.094,10126.748,9062.975,9710.41,9790.604,10116.225,8932.615,9981.005,8419.05,10058.012,5085.2,8419.05
T000183,1990-12-31,1989-12-31,12904.333,12609.861,12462.552,12821.983,12808.713,12933.323,12452.974,12737.273,12214.8,12504.281,13664.6,12214.8
T000183,1991-12-31,1989-12-31,13436.775,13000.241,12593.571,13548.048,13089.712,13552.351,12679.36,13415.73,12214.8,12765.708,13457.8,12214.8
T000183,1992-12-31,1989-12-31,14176.252,13056.712,12741.654,13779.481,13293.468,14204.176,12843.883,14030.957,12214.8,12863.272,12185.2,12214.8
T000184,1990-12-31,1989-12-31,15336.168,14703.568,14653.396,15358.346,14931.637,15118.789,14703.6045,15076.875,14436.8,14463.058,14710.4,14436.8
T000184,1991-12-31,1989-12-31,16126.876,14873.022,14762.057,16346.329,15144.984,15566.805,14963.017,15907.643,14436.8,14471.857,13342.0,14436.8
T000184,1992-12-31,1989-12-31,17126.285,15049.209,14916.043,16664.844,15326.253,16163.698,15146.983,16645.023,14436.8,14468.274,12577.6,14436.8
T000185,1990-12-31,1989-12-31,14185.409,14181.351,13306.227,13361.141,13707.303,13499.896,12951.618,13853.328,12620.051,14022.531,12503.95,12620.05
T000185,1991-12-31,1989-12-31,15176.1455,15810.35,13782.781,14644.578,13952.923,14856.572,13191.077,14663.607,12620.051,15294.039,12379.85,12620.05
T000185,1992-12-31,1989-12-31,16546.863,15871.354,13970.707,15427.988,14202.974,16271.737,13411.738,15317.105,12620.051,15746.312,11285.95,12620.05
T000186,1990-12-31,1989-12-31,11890.462,11324.069,11158.129,11413.567,11429.323,10999.597,11012.2,11504.646,10779.7,10833.638,8201.7,10779.7
T000186,1991-12-31,1989-12-31,12467.246,11736.437,11332.632,12146.141,11586.759,11412.431,11202.228,12071.771,10779.7,10876.995,8482.7,10779.7
T000186,1992-12-31,1989-12-31,13214.346,12009.019,11356.559,12380.474,11761.89,11908.723,11351.334,12531.862,10779.7,10896.662,8124.1,10779.7
T000187,1990-12-31,1989-12-31,7213.269,7723.798,7091.6064,6794.615,6744.6084,7025.0034,6801.8013,7379.329,6599.8,7603.261,7319.1,6599.8
T000187,1991-12-31,1989-12-31,7412.1357,8893.1875,7446.2197,7540.9023,6466.7383,7825.5293,6931.437,7771.159,6599.8,8512.906,7377.55,6599.8
T000187,1992-12-31,1989-12-31,7879.2793,8943.725,7515.5244,8000.083,6430.4785,8740.6875,7057.818,8058.838,6599.8,8836.939,6543.4,6599.8
T000188,1990-12-31,1989-12-31,14197.5625,15682.301,14092.834,14549.691,14326.292,13986.58,13916.693,14617.705,13577.0,14125.683,13279.0,13577.0
T000188,1991-12-31,1989-12-31,14691.592,18190.166,14629.443,15959.977,14492.83,15122.934,14220.678,15588.621,13577.0,14661.567,12367.0,13577.0
T000188,1992-12-31,1989-12-31,15324.23,17441.418,14818.443,16817.58,14586.4375,16639.865,14480.337,16339.104,13577.0,14914.291,11138.0,13577.0
T000189,1990-12-31,1989-12-31,7558.6396,7035.0254,6932.7544,7403.3047,7097.4854,7454.0815,6899.1143,7274.8677,6754.2,6781.145,6329.6,6754.2
T000189,1991-12-31,1989-12-31,8158.4497,7150.5176,6991.279,7987.6504,7151.9307,7973.852,7016.4995,7776.502,6754.2,6770.135,6596.2,6754.2
T000189,1992-12-31,1989-12-31,8884.088,7408.2715,7276.378,8175.712,7233.0986,8627.257,7102.5664,8283.6455,6754.2,6744.8066,7080.2,6754.2
T000190,1990-12-31,1989-12-31,12171.877,11915.681,11488.308,11540.174,11906.173,11186.571,11306.946,11789.675,11046.0,11258.492,7980.5,11046.0
T000190,1991-12-31,1989-12-31,12474.006,12714.923,11762.415,12254.882,12094.264,11610.248,11505.748,12270.718,11046.0,11446.501,7287.5,11046.0
T000190,1992-12-31,1989-12-31,13008.8955,12941.555,11760.793,12638.867,12333.172,12168.072,11673.949,12610.799,11046.0,11543.658,7303.0,11046.0
T000191,1991-12-31,1990-12-31,3466.296,3562.6016,3242.2642,3644.271,3440.306,3359.2185,3285.2793,3590.3447,3206.3,3286.0833,2467.4,3206.3
T000191,1992-12-31,1990-12-31,3776.0518,3990.8828,3315.1096,4037.087,3571.226,3684.5918,3360.912,3720.4673,3206.3,3367.828,2576.1,3206.3
T000191,1993-12-31,1990-12-31,4254.8267,3842.5405,3489.1687,4119.8037,3651.8801,4123.4556,3412.1172,3845.5974,3206.3,3406.7278,3523.9,3206.3
T000192,1991-12-31,1990-12-31,1356.522,1440.5583,1323.7761,1595.3833,1361.7765,1420.296,1387.4275,1370.953,1359.85,1372.9241,1134.1,1359.85
T000192,1992-12-31,1990-12-31,1447.221,1466.6326,1297.6475,1772.6326,1363.7031,1538.2651,1423.0488,1417.7958,1359.85,1414.2721,1559.05,1359.85
T000192,1993-12-31,1990-12-31,1645.4863,1428.3507,1411.2191,1803.0123,1382.5353,1703.6304,1434.85,1417.0165,1359.85,1423.6353,2490.0,1359.85
T000193,1991-12-31,1990-12-31,3410.818,3502.8108,3436.6104,3474.9087,3471.0823,3452.8352,3525.0403,3449.4023,3460.0,3461.677,3060.0,3460.0
T000193,1992-12-31,1990-12-31,3423.3062,3541.3494,3451.8113,3473.9963,3490.9404,3457.1946,3597.3718,3433.7153,3460.0,3473.8857,2710.0,3460.0
T000193,1993-12-31,1990-12-31,3455.77,3508.6287,3422.584,3512.0332,3530.314,3466.9607,3636.8054,3404.0132,3460.0,3477.7693,2670.0,3460.0
T000194,1991-12-31,1990-12-31,8288.139,8448.897,8330.109,8563.213,8115.742,8747.976,8291.247,8268.812,8160.0,8188.781,8700.0,8160.0
T000194,1992-12-31,1990-12-31,8772.696,8662.133,8273.654,8810.377,8144.626,8950.687,8460.256,8461.397,8160.0,8304.998,8320.0,8160.0
T000194,1993-12-31,1990-12-31,9069.801,8454.826,8230.49,8891.506,8252.203,9239.366,8561.436,8667.349,8160.0,8338.903,9820.0,8160.0
T000195,1999-12-31,1998-12-31,3906.3423,4022.9497,3934.1787,3967.4634,3976.9453,3973.7397,4004.3818,3949.8013,3930.0,3941.7944,4025.0,3930.0
T000195,2000-12-31,1998-12-31,3918.6987,3939.3442,3939.7156,3995.0547,3974.923,3991.1006,4076.6094,3905.385,3930.0,3934.1365,3805.0,3930.0
T000195,2001-12-31,1998-12-31,3861.8376,4085.0447,3928.9998,4034.2456,3993.3674,4019.6262,4117.3047,3859.8604,3930.0,3923.119,3590.0,3930.0
T000196,1991-12-31,1990-12-31,5513.478,5545.4346,5389.5254,5681.448,5431.7817,5455.391,5483.218,5463.646,5385.0,5376.21,5475.0,5385.0
T000196,1992-12-31,1990-12-31,5841.657,5726.1787,5409.052,5921.0405,5499.309,5592.3716,5595.434,5657.5303,5385.0,5385.594,6265.0,5385.0
T000196,1993-12-31,1990-12-31,6159.4883,5610.2075,5473.531,5998.548,5582.5244,5780.668,5663.644,5847.3354,5385.0,5386.1504,6400.0,5385.0
T000197,1991-12-31,1990-12-31,5232.028,5101.668,5049.2305,5206.121,5181.681,5174.072,5090.3228,5036.905,4990.0,5001.3438,4486.0,4990.0
T000197,1992-12-31,1990-12-31,5400.258,5194.831,5068.2314,5395.361,5268.645,5351.08,5186.196,5083.8325,4990.0,5012.473,4782.0,4990.0
T000197,1993-12-31,1990-12-31,5583.3203,5238.551,5148.185,5434.295,5338.3755,5540.3174,5248.013,5142.016,4990.0,5019.233,4796.0,4990.0
T000198,1987-12-31,1986-12-31,5530.1685,5203.1978,5054.959,5685.2812,5171.61,5257.524,5185.536,5242.962,5090.0,5097.1724,2790.0,5090.0
T000198,1988-12-31,1986-12-31,5991.4717,5339.102,5023.8413,6172.4604,5239.1064,5656.793,5289.299,5615.333,5090.0,5106.54,2670.0,5090.0
T000198,1989-12-31,1986-12-31,6445.26,5272.1343,5386.0435,6265.338,5313.8564,6205.5576,5352.874,6011.0938,5090.0,5111.7515,4110.0,5090.0
T000199,1987-12-31,1986-12-31,2725.876,3070.9585,2376.0469,2756.5154,2761.7256,2727.2637,2665.1409,2565.7532,2640.0,2712.1597,2590.0,2640.0
T000199,1988-12-31,1986-12-31,2954.1536,3123.7786,2311.266,2957.0986,2808.101,2749.715,2734.3528,2777.335,2640.0,2922.2117,3370.0,2640.0
T000199,1989-12-31,1986-12-31,3171.5974,2989.5088,2360.0156,3078.6233,2866.6274,2798.0364,2756.5825,2911.2568,2640.0,2968.2502,3070.0,2640.0
T000200,1987-12-31,1986-12-31,1061.5493,1169.7504,981.9453,1118.3894,1083.8453,1082.8607,1092.9387,1034.3451,1070.0,1083.4263,930.0,1070.0
T000200,1988-12-31,1986-12-31,1043.375,1225.7014,982.7237,1191.0013,1103.2638,1100.618,1124.8068,1034.6736,1070.0,1131.5303,1310.0,1070.0
T000200,1989-12-31,1986-12-31,1169.7517,1162.7273,977.0184,1245.5399,1126.1874,1132.0227,1133.9429,1015.24335,1070.0,1143.6389,1500.0,1070.0
T000201,1989-12-31,1988-12-31,7254.2334,7866.821,7656.5957,7887.1436,7688.6763,7787.4575,7777.9214,7704.455,7653.0,7699.3125,8336.0,7653.0
T000201,1990-12-31,1988-12-31,7315.6255,7676.263,7617.7637,8059.3164,7627.178,7895.7207,7914.852,7800.619,7653.0,7765.7266,9438.0,7653.0
T000201,1991-12-31,1988-12-31,7520.003,7906.769,7710.7983,8114.955,7660.1636,8053.38,7995.6484,7915.271,7653.0,7786.4976,12006.0,7653.0
T000202,1987-12-31,1986-12-31,8421.502,8194.708,8029.538,8123.036,8292.138,7931.563,7986.0596,8227.723,7818.0,7878.309,9456.0,7818.0
T000202,1988-12-31,1986-12-31,8522.604,8531.947,8097.3994,8504.915,8453.271,8174.6055,8130.427,8439.877,7818.0,7932.5195,10320.0,7818.0
T000202,1989-12-31,1986-12-31,8785.515,8644.441,8195.213,8626.933,8593.139,8488.251,8238.247,8616.592,7818.0,7964.2817,11306.0,7818.0
T000203,1987-12-31,1986-12-31,10066.263,10204.354,9878.614,9633.851,10306.854,10338.998,9881.558,10020.791,9675.0,10136.227,9390.0,9675.0
T000203,1988-12-31,1986-12-31,10060.002,10749.188,9956.203,10175.077,10565.111,10658.229,10064.158,9990.64,9675.0,10554.152,11775.0,9675.0
T000203,1989-12-31,1986-12-31,10206.175,10784.481,9922.278,10649.598,10765.476,11090.514,10203.111,9879.451,9675.0,10703.886,11385.0,9675.0
T000204,1987-12-31,1986-12-31,2567.9185,3025.9055,2664.215,3083.122,2880.5417,2898.233,2940.477,3191.0947,2892.0,2914.3093,1770.0,2892.0
T000204,1988-12-31,1986-12-31,2800.2117,3050.7314,2682.793,3711.1453,2867.0383,2967.8975,3005.0435,3133.4275,2892.0,2980.8958,3033.0,2892.0
T000204,1989-12-31,1986-12-31,2707.6807,3001.8035,2721.3079,4084.1765,2899.013,3077.4072,3034.9197,2985.0095,2892.0,2995.5525,3129.0,2892.0
T000205,1991-12-31,1990-12-31,6036.921,6068.55,5998.034,5983.918,6030.7363,6008.4253,6089.67,6035.51,5983.0,5995.7104,6392.0,5983.0
T000205,1992-12-31,1990-12-31,6158.08,5989.4517,5966.901,6059.8433,6038.0376,6027.044,6199.499,6037.457,5983.0,5994.511,6680.0,5983.0
T000205,1993-12-31,1990-12-31,6200.685,6120.013,6007.6846,6111.508,6077.6963,6055.375,6265.97,6044.9785,5983.0,5988.0923,7254.0,5983.0
T000206,1991-12-31,1990-12-31,5769.5327,5667.241,5498.1606,5677.8125,5691.8843,5644.9375,5558.9478,5423.4917,5448.0,5548.7437,6456.0,5448.0
T000206,1992-12-31,1990-12-31,6190.3506,5923.03,5578.831,5902.3965,5829.381,5860.8755,5669.057,5675.9756,5448.0,5639.5874,6296.0,5448.0
T000206,1993-12-31,1990-12-31,6575.628,5865.759,5622.6865,5950.3755,5934.188,6115.52,5742.313,5875.3477,5448.0,5677.6846,6116.0,5448.0
T000207,1991-12-31,1990-12-31,5554.8086,5620.5693,5459.568,5634.4023,5504.1226,5537.776,5604.128,5441.539,5512.5,5530.478,5330.5,5512.5
T000207,1992-12-31,1990-12-31,5734.3457,5616.1714,5432.1895,5719.058,5489.574,5575.3755,5713.789,5477.035,5512.5,5579.5034,5451.5,5512.5
T000207,1993-12-31,1990-12-31,5887.251,5598.911,5483.345,5746.75,5539.436,5631.54,5775.7236,5518.7563,5512.5,5590.4546,5637.0,5512.5
T000208,1991-12-31,1990-12-31,2362.7742,2365.9658,2171.2144,2287.8066,2237.544,2321.9954,2280.417,2258.3394,2242.5,2261.2463,2113.0,2242.5
T000208,1992-12-31,1990-12-31,2506.7058,2333.0857,2171.0483,2304.1943,2206.5564,2336.9998,2330.2593,2269.5264,2242.5,2309.8103,2003.0,2242.5
T000208,1993-12-31,1990-12-31,2551.7073,2342.978,2158.922,2361.525,2222.6226,2363.6533,2349.9421,2252.9487,2242.5,2322.26,1948.0,2242.5
T000209,1991-12-31,1990-12-31,8587.818,8464.458,8410.303,8748.729,8517.796,8546.708,8486.58,8498.359,8334.0,8434.242,8056.5,8334.0
T000209,1992-12-31,1990-12-31,8900.627,8613.553,8438.468,9096.162,8626.835,8768.045,8646.271,8780.243,8334.0,8524.979,7981.5,8334.0
T000209,1993-12-31,1990-12-31,9310.779,8588.843,8549.755,9208.359,8738.709,9066.981,8751.571,9069.282,8334.0,8558.131,8032.5,8334.0
T000210,1991-12-31,1990-12-31,8750.105,8797.126,8404.046,8584.3955,8475.415,8817.317,8648.194,8449.8955,8520.0,8564.738,9244.5,8520.0
T000210,1992-12-31,1990-12-31,9123.269,8755.008,8291.941,8751.705,8400.454,8873.663,8814.48,8521.541,8520.0,8682.749,9634.5,8520.0
T000210,1993-12-31,1990-12-31,9242.904,8742.262,8391.1045,8865.568,8469.538,8958.517,8909.343,8602.015,8520.0,8710.348,9382.5,8520.0
T000211,1991-12-31,1990-12-31,5543.81,5850.992,5777.3164,5692.6255,5862.8384,5852.305,5781.0645,5722.445,5668.0,5684.773,5767.0,5668.0
T000211,1992-12-31,1990-12-31,5355.01,5773.944,5828.856,5862.074,5880.6943,5931.9883,5877.5635,5668.6147,5668.0,5648.7534,5491.0,5668.0
T000211,1993-12-31,1990-12-31,5495.5215,6060.5684,5771.0566,5975.838,5915.15,6044.962,5941.308,5607.542,5668.0,5602.339,5724.0,5668.0
T000212,1991-12-31,1990-12-31,5412.0386,5374.053,5332.7935,5448.522,5404.652,5414.54,5435.8823,5294.4316,5337.5,5361.2324,5405.0,5337.5
T000212,1992-12-31,1990-12-31,5516.13,5416.1978,5356.2705,5541.6445,5449.8335,5478.559,5540.361,5313.996,5337.5,5382.667,5442.0,5337.5
T000212,1993-12-31,1990-12-31,5666.1694,5408.216,5378.957,5572.8457,5510.523,5564.5,5603.977,5332.58,5337.5,5390.828,5698.0,5337.5
T000213,1991-12-31,1990-12-31,3533.8162,3505.075,3457.06,3579.3223,3496.5786,3465.1665,3532.8108,3572.1865,3466.0,3465.5527,3411.0,3466.0
T000213,1992-12-31,1990-12-31,3605.0771,3550.9072,3464.6516,3647.5867,3526.0947,3501.045,3604.7395,3606.2832,3466.0,3467.8896,3267.0,3466.0
T000213,1993-12-31,1990-12-31,3662.644,3524.826,3486.813,3652.7756,3568.065,3550.4556,3644.8247,3619.4043,3466.0,3468.3755,3039.0,3466.0
T000214,1991-12-31,1990-12-31,3003.7976,3093.8015,2579.2117,2885.9863,2823.5989,2935.8162,2788.5425,2666.8247,2757.0,2806.6184,2481.0,2757.0
T000214,1992-12-31,1990-12-31,3173.7517,2991.3523,2559.03,2767.9644,2784.429,2955.6729,2849.5933,2656.8218,2757.0,2935.1472,2058.0,2757.0
T000214,1993-12-31,1990-12-31,3246.8857,3033.1658,2532.0435,2863.5684,2805.9795,2999.9521,2869.0317,2610.6157,2757.0,2969.5703,1984.5,2757.0
T000215,1991-12-31,1990-12-31,5655.5684,5757.2,5371.3877,5867.4224,5439.6055,5580.461,5552.752,5502.3667,5466.0,5498.474,5868.0,5466.0
T000215,1992-12-31,1990-12-31,6235.2695,5955.638,5347.9326,6168.34,5469.2324,5743.0913,5673.2344,5740.287,5466.0,5624.261,6666.0,5466.0
T000215,1993-12-31,1990-12-31,6670.5874,5753.7314,5463.1895,6266.0947,5553.3086,5973.034,5739.9673,5973.6016,5466.0,5659.008,6381.0,5466.0
T000216,1991-12-31,1990-12-31,7253.2783,8045.583,7896.0376,8052.533,7779.5176,8056.9443,7693.679,7936.0156,7532.0,7579.412,8573.0,7532.0
T000216,1992-12-31,1990-12-31,6565.1655,7795.792,7715.753,8525.357,7552.603,8429.439,7799.1187,8078.913,7532.0,7476.827,7893.0,7532.0
T000216,1993-12-31,1990-12-31,6611.3027,8614.547,8126.9824,8752.06,7537.8115,8933.767,7880.28,8304.692,7532.0,7345.45,8063.0,7532.0
T000217,1991-12-31,1990-12-31,7454.009,8286.004,8127.624,8284.912,8008.436,8271.9795,7919.0215,8179.3247,7752.5,7801.723,8807.0,7752.5
T000217,1992-12-31,1990-12-31,6721.615,8028.208,7943.073,8767.735,7768.8823,8651.856,8026.976,8322.027,7752.5,7695.1943,8109.0,7752.5
T000217,1993-12-31,1990-12-31,6766.7227,8878.059,8365.36,8998.976,7753.1997,9166.556,8110.657,8549.463,7752.5,7558.7275,8088.0,7752.5
